id,user_name,gender,comment,date
2501,Ситникова Галина Даниловна,ayol,"Pul ko'chirish jarayoni tez va oson bo'ldi, rahmat",2024-11-02
2502,Валентина Олеговна Чернова,ayol,"Yangi versiya yangilandi, interfeys ancha yaxshi",2024-06-12
2503,Калинин Стоян Владленович,ayol,"Ilovadagi yangi cashback funksiyasi haqida ma'lumot topa olmadim. Iltimos, ilova ichida batafsil tushuntirish qo'shing.",2024-06-16
2504,Поляков Наум Арсеньевич,ayol,Men yangi mijozman va Anorbankdagi xizmatlardan juda mamnunman. Hisob ochish jarayoni juda tez va qulay bo'ldi. Xodimlar mehribon va yordam berishga tayyor.,2024-06-05
2505,Устинов Артемий Алексеевич,erkak,Yaxshi,2024-11-09
2506,Кузьмин Мирон Фёдорович,erkak,Zo'r!,2024-12-31
2507,Василиса Святославовна Кононова,erkak,Norozi,2025-01-19
2508,Сергей Устинович Кондратьев,erkak,"Mening kredit kartam bloklandi va mijozlarga xizmat ko'rsatish markaziga murojaat qilganimda javob olish uchun ko'p kutishimga to'g'ri keldi. Iltimos, xizmat sifatini oshiring.",2024-08-19
2509,Фомин Виссарион Августович,erkak,Norozi,2024-10-07
2510,Капустина Полина Петровна,ayol,"Pul ko'chirish jarayoni tez va oson bo'ldi, rahmat",2024-05-25
2511,Пимен Артурович Дмитриев,erkak,Men yangi mijozman va Anorbankdagi xizmatlardan juda mamnunman. Hisob ochish jarayoni juda tez va qulay bo'ldi. Xodimlar mehribon va yordam berishga tayyor.,2025-04-15
2512,Нина Львовна Калашникова,ayol,Internet banking orqali pul o'tkazishda ba'zan xatoliklar chiqadi va tranzaksiyalar to'liq amalga oshmaydi. Bu holat ko'proq tungi soatlarda kuzatiladi. Tuzatishingizni so'rayman.,2024-06-30
2513,Аггей Демидович Евсеев,ayol,"Mobil ilovada biometrik autentifikatsiya ishlamay qoldi. Ilovani qayta o'rnatdim, ammo muammo hal bo'lmadi. Iltimos, yordam bering.",2025-04-06
2514,Калинина Василиса Юрьевна,ayol,Kechirasiz,2024-07-13
2515,Виктория Романовна Орлова,erkak,"Salom, Anorbank ilovasidan juda mamnunman. Avval ko'p muammolar bo'lgan edi, lekin hozirgi yangilanishlardan keyin deyarli barcha xatoliklar tuzatilgan. Tezkor xizmat uchun rahmat!",2025-01-12
2516,Маргарита Оскаровна Мартынова,erkak,"Onlayn banking interfeysi yaxshi, lekin kechikishlar bor",2024-07-08
2517,Калинина Полина Юльевна,ayol,Men yangi mijozman va Anorbankdagi xizmatlardan juda mamnunman. Hisob ochish jarayoni juda tez va qulay bo'ldi. Xodimlar mehribon va yordam berishga tayyor.,2025-01-25
2518,Зоя Ефимовна Шашкова,ayol,Kartani yangilash uchun ko'p vaqt ketdi,2024-09-05
2519,Наум Игнатович Белоусов,ayol,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2025-01-26
2520,Герасимов Изяслав Эдуардович,ayol,Kechirasiz,2025-01-23
2521,Потапова Вера Ниловна,ayol,Bankomatdan pul yechishda ko'pincha 'server error' chiqadi. Bu muammoni imkon qadar tezroq hal qilishlaringizni so'rayman.,2024-09-23
2522,Ширяев Исай Владиславович,ayol,Norozi,2024-07-21
2523,Хохлова Евпраксия Антоновна,erkak,Kechirasiz,2024-11-11
2524,Анисим Викторович Иванов,erkak,Rahmat,2024-06-21
2525,Евгения Мироновна Ильина,erkak,Gap yo'q,2024-11-28
2526,Колесников Венедикт Фадеевич,ayol,Norozi,2024-08-12
2527,Евпраксия Альбертовна Корнилова,ayol,Rahmat,2024-08-31
2528,Пелагея Олеговна Гущина,ayol,"Hisobim bloklandi, yordam bering iltimos",2024-10-31
2529,Лидия Георгиевна Горбачева,ayol,Norozi,2024-05-08
2530,Гуляев Мартьян Бориславович,ayol,"Onlayn banking interfeysi yaxshi, lekin kechikishlar bor",2024-08-29
2531,Жданов Радим Харитонович,erkak,Kechirasiz,2024-10-27
2532,Глафира Валентиновна Пестова,ayol,"Ilova yaxshi ishlayapti, lekin ba'zan sekinlashadi",2024-07-02
2533,Эмиль Артёмович Емельянов,ayol,Yaxshi,2024-06-11
2534,Елена Валентиновна Савельева,ayol,Men yangi mijozman va Anorbankdagi xizmatlardan juda mamnunman. Hisob ochish jarayoni juda tez va qulay bo'ldi. Xodimlar mehribon va yordam berishga tayyor.,2025-03-02
2535,Муравьева Нина Оскаровна,ayol,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2024-08-11
2536,Никонов Соломон Адрианович,erkak,"Yangi versiya yangilandi, interfeys ancha yaxshi",2024-05-25
2537,Марфа Михайловна Трофимова,ayol,Tezroq,2025-01-19
2538,Аггей Владленович Васильев,ayol,Kartani yangilash uchun ko'p vaqt ketdi,2025-01-21
2539,Щукин Ладислав Венедиктович,ayol,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2025-04-26
2540,Анжелика Наумовна Журавлева,ayol,Internet banking orqali pul o'tkazishda ba'zan xatoliklar chiqadi va tranzaksiyalar to'liq amalga oshmaydi. Bu holat ko'proq tungi soatlarda kuzatiladi. Tuzatishingizni so'rayman.,2024-09-04
2541,Нонна Богдановна Боброва,ayol,"Pul ko'chirish jarayoni tez va oson bo'ldi, rahmat",2024-05-04
2542,Панова Жанна Ефимовна,ayol,Zo'r!,2024-06-24
2543,Белозерова Анастасия Юрьевна,ayol,Norozi,2024-07-20
2544,Пантелеймон Анатольевич Алексеев,ayol,"Yangi versiya yangilandi, interfeys ancha yaxshi",2025-04-26
2545,Агафонова Нинель Аскольдовна,ayol,"Salom, Anorbank ilovasidan juda mamnunman. Avval ko'p muammolar bo'lgan edi, lekin hozirgi yangilanishlardan keyin deyarli barcha xatoliklar tuzatilgan. Tezkor xizmat uchun rahmat!",2024-09-04
2546,Михайлов Авксентий Августович,erkak,Zo'r!,2024-11-28
2547,Фомичев Венедикт Ермилович,ayol,"Ilova yaxshi ishlayapti, lekin ba'zan sekinlashadi",2025-01-09
2548,Алла Валериевна Цветкова,ayol,"Hisobim bloklandi, yordam bering iltimos",2025-03-31
2549,тов. Евдокимов Юлиан Артемьевич,erkak,"Ilova yaxshi ishlayapti, lekin ba'zan sekinlashadi",2025-04-19
2550,Матвеев Юрий Юлианович,ayol,Bloklangan kartani ochish uchun yana shaxsan filialga borish kerak ekan,2024-11-25
2551,Лукия Николаевна Ефимова,erkak,Norozi,2024-07-29
2552,Андроник Ильич Герасимов,ayol,"Yangi versiya yangilandi, interfeys ancha yaxshi",2025-01-10
2553,Туров Осип Богданович,erkak,Bloklangan kartani ochish uchun yana shaxsan filialga borish kerak ekan,2024-08-16
2554,Кира Захаровна Пестова,erkak,"Yangi versiya yangilandi, interfeys ancha yaxshi",2024-09-23
2555,Гусев Аристарх Дмитриевич,erkak,Gap yo'q,2025-03-05
2556,Одинцова Людмила Борисовна,ayol,Operatorlar bilan bog'lanish qiyinroq bo'ldi,2025-02-25
2557,Голубев Радим Ааронович,erkak,Kartani yangilash uchun ko'p vaqt ketdi,2024-05-29
2558,Филиппов Аникей Ильич,erkak,"Yangi versiya yangilandi, interfeys ancha yaxshi",2024-06-19
2559,Прасковья Ждановна Рожкова,ayol,"Ilovadagi yangi cashback funksiyasi haqida ma'lumot topa olmadim. Iltimos, ilova ichida batafsil tushuntirish qo'shing.",2024-06-12
2560,Кира Наумовна Казакова,ayol,Men yangi mijozman va Anorbankdagi xizmatlardan juda mamnunman. Hisob ochish jarayoni juda tez va qulay bo'ldi. Xodimlar mehribon va yordam berishga tayyor.,2024-10-29
2561,Наина Рудольфовна Ларионова,ayol,Bloklangan kartani ochish uchun yana shaxsan filialga borish kerak ekan,2025-03-06
2562,Дарья Ефимовна Фокина,erkak,"Hisobim bloklandi, yordam bering iltimos",2024-12-05
2563,Ким Ефстафьевич Котов,erkak,"Mening hisobimdan pul yechilmagan bo'lsa ham, balans kamaydi. Bunday xatolar mijoz ishonchini kamaytiradi. Iltimos, bu masalaga jiddiy yondashing.",2025-04-14
2564,Василий Аверьянович Кабанов,ayol,Bankomatdan pul yechishda ko'pincha 'server error' chiqadi. Bu muammoni imkon qadar tezroq hal qilishlaringizni so'rayman.,2025-02-02
2565,Архипов Фортунат Адрианович,erkak,Zo'r!,2024-05-20
2566,Блинова Вера Богдановна,ayol,Tezroq,2024-05-26
2567,Серафим Валерьянович Костин,ayol,Internet banking orqali pul o'tkazishda ba'zan xatoliklar chiqadi va tranzaksiyalar to'liq amalga oshmaydi. Bu holat ko'proq tungi soatlarda kuzatiladi. Tuzatishingizni so'rayman.,2024-05-12
2568,Нина Яковлевна Зимина,erkak,"Mening kredit kartam bloklandi va mijozlarga xizmat ko'rsatish markaziga murojaat qilganimda javob olish uchun ko'p kutishimga to'g'ri keldi. Iltimos, xizmat sifatini oshiring.",2024-05-27
2569,Оксана Кирилловна Кузьмина,erkak,"Yangi versiya yangilandi, interfeys ancha yaxshi",2024-05-23
2570,Олимпиада Леонидовна Давыдова,ayol,Internet banking orqali pul o'tkazishda ba'zan xatoliklar chiqadi va tranzaksiyalar to'liq amalga oshmaydi. Bu holat ko'proq tungi soatlarda kuzatiladi. Tuzatishingizni so'rayman.,2024-06-05
2571,Фролов Эраст Харитонович,ayol,Yaxshi,2024-06-16
2572,Любовь Станиславовна Кудряшова,erkak,Yaxshi,2025-03-24
2573,Татьяна Львовна Селезнева,erkak,"Hisobim bloklandi, yordam bering iltimos",2024-12-03
2574,Юдина Майя Ждановна,ayol,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2024-06-30
2575,Шарова Регина Владиславовна,erkak,"Pul ko'chirish jarayoni tez va oson bo'ldi, rahmat",2024-08-01
2576,Гуляев Филипп Андреевич,ayol,Bloklangan kartani ochish uchun yana shaxsan filialga borish kerak ekan,2025-01-30
2577,Антонина Львовна Белова,erkak,"Ilovadagi yangi cashback funksiyasi haqida ma'lumot topa olmadim. Iltimos, ilova ichida batafsil tushuntirish qo'shing.",2024-09-10
2578,Адам Тарасович Карпов,erkak,Bloklangan kartani ochish uchun yana shaxsan filialga borish kerak ekan,2025-02-05
2579,Ольга Ивановна Комарова,ayol,Rahmat,2024-08-07
2580,Мариан Валерьевич Константинов,erkak,"Hisobim bloklandi, yordam bering iltimos",2025-01-19
2581,Игнатова Наина Федоровна,erkak,"Mening hisobimdan pul yechilmagan bo'lsa ham, balans kamaydi. Bunday xatolar mijoz ishonchini kamaytiradi. Iltimos, bu masalaga jiddiy yondashing.",2025-02-04
2582,Руслан Валерьевич Рыбаков,erkak,"Ilova yaxshi ishlayapti, lekin ba'zan sekinlashadi",2024-09-26
2583,Ольга Валентиновна Константинова,ayol,"Yangi versiya yangilandi, interfeys ancha yaxshi",2024-10-28
2584,Святополк Адрианович Носков,erkak,Yaxshi,2025-01-27
2585,Мишин Демид Эдгарович,ayol,"Mening kredit kartam bloklandi va mijozlarga xizmat ko'rsatish markaziga murojaat qilganimda javob olish uchun ko'p kutishimga to'g'ri keldi. Iltimos, xizmat sifatini oshiring.",2024-05-08
2586,Нонна Тимофеевна Гуляева,erkak,"Onlayn banking interfeysi yaxshi, lekin kechikishlar bor",2025-01-09
2587,Захаров Наркис Германович,ayol,"Ilovadagi yangi cashback funksiyasi haqida ma'lumot topa olmadim. Iltimos, ilova ichida batafsil tushuntirish qo'shing.",2024-08-30
2588,Пелагея Артемовна Горшкова,ayol,Operatorlar bilan bog'lanish qiyinroq bo'ldi,2025-01-10
2589,Тимофеев Евстафий Игоревич,ayol,"Mening kredit kartam bloklandi va mijozlarga xizmat ko'rsatish markaziga murojaat qilganimda javob olish uchun ko'p kutishimga to'g'ri keldi. Iltimos, xizmat sifatini oshiring.",2025-01-14
2590,Жанна Вадимовна Никонова,ayol,"Ilovadagi yangi cashback funksiyasi haqida ma'lumot topa olmadim. Iltimos, ilova ichida batafsil tushuntirish qo'shing.",2025-03-06
2591,Кудрявцев Владилен Архипович,ayol,Men yangi mijozman va Anorbankdagi xizmatlardan juda mamnunman. Hisob ochish jarayoni juda tez va qulay bo'ldi. Xodimlar mehribon va yordam berishga tayyor.,2025-01-05
2592,Сидор Ануфриевич Хохлов,ayol,Norozi,2025-02-07
2593,Романов Евдоким Якубович,erkak,"Mening kredit kartam bloklandi va mijozlarga xizmat ko'rsatish markaziga murojaat qilganimda javob olish uchun ko'p kutishimga to'g'ri keldi. Iltimos, xizmat sifatini oshiring.",2024-06-19
2594,Калинин Бронислав Владиславович,erkak,Yaxshi,2025-01-09
2595,Уваров Велимир Владиславович,ayol,Operatorlar bilan bog'lanish qiyinroq bo'ldi,2025-01-13
2596,Абрамова Ангелина Степановна,ayol,"Ilova yaxshi ishlayapti, lekin ba'zan sekinlashadi",2025-04-06
2597,тов. Киселев Эммануил Архипович,erkak,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2025-02-03
2598,Мечислав Анатольевич Панфилов,erkak,"Onlayn banking interfeysi yaxshi, lekin kechikishlar bor",2024-06-13
2599,Красильников Любим Дорофеевич,erkak,Internet banking orqali pul o'tkazishda ba'zan xatoliklar chiqadi va tranzaksiyalar to'liq amalga oshmaydi. Bu holat ko'proq tungi soatlarda kuzatiladi. Tuzatishingizni so'rayman.,2024-12-24
2600,Харитонов Борис Власович,ayol,Bloklangan kartani ochish uchun yana shaxsan filialga borish kerak ekan,2025-01-14
2601,Михеев Якуб Васильевич,erkak,Men yangi mijozman va Anorbankdagi xizmatlardan juda mamnunman. Hisob ochish jarayoni juda tez va qulay bo'ldi. Xodimlar mehribon va yordam berishga tayyor.,2024-08-05
2602,Лапин Филипп Феоктистович,ayol,Internet banking orqali pul o'tkazishda ba'zan xatoliklar chiqadi va tranzaksiyalar to'liq amalga oshmaydi. Bu holat ko'proq tungi soatlarda kuzatiladi. Tuzatishingizni so'rayman.,2024-05-18
2603,Зуев Сократ Федосеевич,erkak,Yaxshi,2024-12-17
2604,Наина Ждановна Анисимова,erkak,Zo'r!,2025-01-26
2605,Мир Валерьянович Овчинников,erkak,Zo'r!,2024-10-15
2606,Полякова Маргарита Руслановна,ayol,"Yangi versiya yangilandi, interfeys ancha yaxshi",2025-04-22
2607,Нинель Яковлевна Миронова,ayol,Internet banking orqali pul o'tkazishda ba'zan xatoliklar chiqadi va tranzaksiyalar to'liq amalga oshmaydi. Bu holat ko'proq tungi soatlarda kuzatiladi. Tuzatishingizni so'rayman.,2024-07-24
2608,Маргарита Наумовна Филатова,ayol,Men yangi mijozman va Anorbankdagi xizmatlardan juda mamnunman. Hisob ochish jarayoni juda tez va qulay bo'ldi. Xodimlar mehribon va yordam berishga tayyor.,2025-02-04
2609,Сафонова Таисия Львовна,ayol,Operatorlar bilan bog'lanish qiyinroq bo'ldi,2024-07-04
